 Date,City,NH3,PM2,PM10,SO2,NOx,CO,O3,AQI,AQI_bucket
2022-04-13 00:00:00, Ghaziabad,33.12,115.67,400.88,31.64,54.17,1.87,21.18,364.0,Very Poor
2022-04-14 00:00:00, Ghaziabad,28.31,67.71,391.17,22.52,25.04,0.51,28.96,351.0,Very Poor
2022-04-15 00:00:00, Ghaziabad,30.15,69.68,280.26,23.32,33.47,0.46,63.96,230.0,Poor
2022-04-16 00:00:00, Ghaziabad,39.17,103.46,331.91,35.49,32.29,1.19,22.31,282.0,Poor
2022-04-17 00:00:00, Ghaziabad,45.21,116.58,323.63,26.94,33.81,1.72,45.99,289.0,Poor
2022-04-18 00:00:00, Ghaziabad,0.5,117.73,374.26,34.3,88.88,2.29,91.52,330.0,Very Poor
2022-04-19 00:00:00, Ghaziabad,67.36,136.69,445.86,36.12,97.98,4.58,43.32,420.0,Severe
2022-04-20 00:00:00, Ghaziabad,29.36,88.48,367.74,21.5,45.3,0.71,17.79,322.0,Very Poor
2022-04-21 00:00:00, Ghaziabad,31.36,91.06,433.17,28.94,40.21,0.95,19.68,404.0,Severe
2022-04-22 00:00:00, Ghaziabad,30.47,88.22,351.53,42.87,46.21,0.71,54.96,302.0,Very Poor
2022-04-23 00:00:00, Ghaziabad,29.07,113.51,345.04,40.72,47.66,1.38,44.27,295.0,Poor
2022-04-24 00:00:00, Ghaziabad,30.34,106.32,343.55,37.54,26.26,1.07,35.07,294.0,Poor
2022-04-25 00:00:00, Ghaziabad,27.2,78.65,302.77,38.93,28.49,0.99,76.69,253.0,Poor
2022-04-26 00:00:00, Ghaziabad,27.91,82.92,288.24,36.51,31.95,0.65,24.73,238.0,Poor
2022-04-27 00:00:00, Ghaziabad,32.67,138.25,358.77,26.39,89.1,2.16,12.23,314.0,Very Poor
2022-04-28 00:00:00, Ghaziabad,34.21,174.84,417.51,34.14,112.15,3.58,13.97,384.0,Very Poor
2022-04-29 00:00:00, Ghaziabad,34.59,170.39,429.57,45.81,76.19,3.22,14.93,399.0,Very Poor
2022-04-30 00:00:00, Ghaziabad,28.05,139.39,316.35,28.89,72.93,2.31,7.5,315.0,Very Poor
2022-01-05 00:00:00, Ghaziabad,52.71,89.38,368.36,24.29,17.41,1.61,12.81,323.0,Very Poor
2022-02-05 00:00:00, Ghaziabad,56.93,67.24,298.9,18.94,11.65,0.7,19.05,249.0,Poor
2022-03-05 00:00:00, Ghaziabad,45.47,85.24,364.08,16.22,11.3,0.45,15.73,318.0,Very Poor
2022-04-05 00:00:00, Ghaziabad,43.62,70.31,253.11,14.17,21.91,0.59,25.95,203.0,Poor
2022-05-05 00:00:00, Ghaziabad,34.9,79.57,198.38,20.29,19.87,0.1,20.0,166.0,Moderate
2022-06-05 00:00:00, Ghaziabad,36.78,102.42,280.08,21.44,30.7,0.2,22.64,241.0,Poor
2022-07-05 00:00:00, Ghaziabad,37.0,81.84,258.66,21.23,33.02,0.73,14.4,209.0,Poor
2022-08-05 00:00:00, Ghaziabad,37.54,74.12,224.32,19.56,15.01,0.55,42.06,183.0,Moderate
2022-09-05 00:00:00, Ghaziabad,41.43,61.96,180.88,13.64,20.7,0.58,20.79,154.0,Moderate
2022-10-05 00:00:00, Ghaziabad,39.55,57.59,173.8,15.67,20.64,0.46,52.36,149.0,Moderate
2022-11-05 00:00:00, Ghaziabad,35.34,57.06,177.1,16.66,19.41,0.49,33.94,151.0,Moderate
2022-12-05 00:00:00, Ghaziabad,36.35,61.07,196.95,14.6,13.72,0.31,42.49,165.0,Moderate
2022-05-13 00:00:00, Ghaziabad,34.0,69.99,235.29,18.13,29.5,0.36,32.55,190.0,Moderate
2022-05-14 00:00:00, Ghaziabad,31.75,103.25,329.65,25.05,62.53,1.61,14.9,280.0,Poor
2022-05-15 00:00:00, Ghaziabad,33.15,118.26,336.67,40.91,84.49,4.86,105.74,294.0,Poor
2022-05-16 00:00:00, Ghaziabad,30.29,82.7,490.19,25.96,30.16,0.9,43.85,475.0,Severe
2022-05-17 00:00:00, Ghaziabad,28.61,50.03,247.73,15.77,21.47,0.25,45.37,198.0,Moderate
2022-05-18 00:00:00, Ghaziabad,30.71,58.29,253.79,22.38,24.82,0.68,71.16,204.0,Poor
2022-05-19 00:00:00, Ghaziabad,31.23,81.14,338.12,21.41,20.6,2.31,33.25,288.0,Poor
2022-05-20 00:00:00, Ghaziabad,34.72,91.02,397.56,22.84,25.84,0.17,52.49,359.0,Very Poor
2022-05-21 00:00:00, Ghaziabad,24.52,59.44,371.93,12.93,18.26,0.2,72.01,327.0,Very Poor
2022-05-22 00:00:00, Ghaziabad,25.43,48.05,200.03,18.39,12.93,0.38,61.88,167.0,Moderate
2022-05-23 00:00:00, Ghaziabad,35.64,24.69,127.87,11.16,13.71,0.44,76.85,119.0,Moderate
2022-05-24 00:00:00, Ghaziabad,34.14,36.12,93.11,14.94,20.18,2.61,47.91,108.0,Moderate
2022-05-25 00:00:00, Ghaziabad,38.22,95.15,222.89,25.36,27.19,0.69,77.29,217.0,Poor
2022-05-26 00:00:00, Ghaziabad,38.94,118.04,243.52,23.32,31.4,1.25,102.83,293.0,Poor
2022-05-27 00:00:00, Ghaziabad,33.41,78.1,238.15,13.2,23.85,0.59,28.73,192.0,Moderate
2022-05-28 00:00:00, Ghaziabad,35.8,58.9,316.18,11.92,23.2,0.28,27.34,266.0,Poor
2022-05-29 00:00:00, Ghaziabad,38.81,61.63,290.34,19.86,16.25,0.39,38.57,240.0,Poor
2022-05-30 00:00:00, Ghaziabad,33.39,63.2,235.26,10.65,34.44,4.44,65.41,190.0,Moderate
2022-05-31 00:00:00, Ghaziabad,42.37,95.76,389.85,21.93,57.12,2.43,29.2,350.0,Very Poor
2022-01-06 00:00:00, Ghaziabad,36.68,94.86,362.95,21.1,54.13,2.35,106.8,316.0,Very Poor
2022-02-06 00:00:00, Ghaziabad,33.97,73.71,324.64,23.13,47.38,0.49,32.43,275.0,Poor
2022-03-06 00:00:00, Ghaziabad,33.2,93.2,346.0,21.33,73.13,0.75,78.04,296.0,Poor
2022-04-06 00:00:00, Ghaziabad,42.56,72.79,293.62,23.21,67.11,1.46,24.34,244.0,Poor
2022-05-06 00:00:00, Ghaziabad,32.56,46.21,283.9,14.23,30.63,0.37,21.47,234.0,Poor
2022-06-06 00:00:00, Ghaziabad,24.69,41.95,249.16,11.77,39.81,0.54,20.33,199.0,Moderate
2022-07-06 00:00:00, Ghaziabad,27.93,68.67,408.91,10.09,40.2,1.03,18.0,374.0,Very Poor
2022-08-06 00:00:00, Ghaziabad,22.42,68.94,468.35,8.43,38.52,0.32,34.68,448.0,Severe
2022-09-06 00:00:00, Ghaziabad,23.53,49.39,312.72,10.9,37.09,0.41,23.0,263.0,Poor
2022-10-06 00:00:00, Ghaziabad,26.61,56.44,374.05,15.77,30.13,0.49,55.48,330.0,Very Poor
2022-11-06 00:00:00, Ghaziabad,24.76,70.71,374.61,23.5,34.93,0.8,56.51,331.0,Very Poor
2022-12-06 00:00:00, Ghaziabad,22.15,69.53,350.99,39.84,27.64,0.58,57.05,301.0,Very Poor
2022-06-13 00:00:00, Ghaziabad,25.47,36.66,248.77,14.07,20.14,0.37,55.33,199.0,Moderate
2022-06-14 00:00:00, Ghaziabad,26.5,42.17,286.15,9.36,20.29,3.0,42.16,236.0,Poor
2022-06-15 00:00:00, Ghaziabad,28.74,24.72,152.17,3.63,12.87,0.78,33.82,135.0,Moderate
2022-06-16 00:00:00, Ghaziabad,36.77,29.61,170.99,8.36,20.42,0.07,65.5,147.0,Moderate
2022-06-17 00:00:00, Ghaziabad,36.19,23.47,69.07,11.22,14.86,0.23,28.52,69.0,Satisfactory
2022-06-18 00:00:00, Ghaziabad,35.88,34.28,73.2,11.9,18.35,1.88,36.17,94.0,Satisfactory
2022-06-19 00:00:00, Ghaziabad,37.31,56.14,135.19,31.81,16.24,2.12,32.2,123.0,Moderate
2022-06-20 00:00:00, Ghaziabad,30.59,59.22,173.44,12.97,26.54,0.23,37.86,149.0,Moderate
2022-06-21 00:00:00, Ghaziabad,31.65,60.88,162.71,14.17,21.97,0.45,16.02,142.0,Moderate
2022-06-22 00:00:00, Ghaziabad,32.65,58.16,178.45,10.01,36.73,2.86,21.02,152.0,Moderate
2022-06-23 00:00:00, Ghaziabad,27.24,61.07,214.81,19.27,17.89,0.13,75.55,177.0,Moderate
2022-06-24 00:00:00, Ghaziabad,24.59,71.81,255.15,26.8,23.72,0.21,64.67,205.0,Poor
2022-06-25 00:00:00, Ghaziabad,25.33,115.28,303.98,41.95,36.34,1.18,47.99,284.0,Poor
2022-06-26 00:00:00, Ghaziabad,25.6,72.54,181.67,14.05,12.24,0.51,42.15,154.0,Moderate
2019-02-01 00:00:00, Delhi ,231.39,229.6803207810321,28.05,30.67,52.920641562064155,0.92,1.91,384.0,Very Poor
2019-03-01 00:00:00, Delhi ,252.35,229.6803207810321,34.26,36.08,52.920641562064155,1.15,5.89,384.0,Very Poor
2019-04-01 00:00:00, Delhi ,348.53,229.6803207810321,24.73,34.19,52.920641562064155,1.98,4.18,384.0,Very Poor
2019-05-01 00:00:00, Delhi ,231.49,229.6803207810321,24.17,17.53,52.920641562064155,0.65,4.53,384.0,Very Poor
2019-06-01 00:00:00, Delhi ,254.39,229.6803207810321,36.03,27.66,52.920641562064155,1.19,18.69,384.0,Very Poor
2019-07-01 00:00:00, Delhi ,132.51,229.6803207810321,29.89,16.91,52.920641562064155,0.54,8.24,384.0,Very Poor
2019-08-01 00:00:00, Delhi ,156.35,229.6803207810321,26.42,18.17,52.920641562064155,0.5,2.56,384.0,Very Poor
2019-09-01 00:00:00, Delhi ,164.84,229.6803207810321,23.13,17.9,52.920641562064155,0.43,2.06,384.0,Very Poor
2019-10-01 00:00:00, Delhi ,152.31,229.6803207810321,24.64,7.55,52.920641562064155,0.28,7.8,384.0,Very Poor
2019-11-01 00:00:00, Delhi ,179.17,229.6803207810321,29.19,11.13,52.920641562064155,0.51,2.18,384.0,Very Poor
2019-12-01 00:00:00, Delhi ,306.24,229.6803207810321,43.07,26.95,52.920641562064155,2.93,5.63,384.0,Very Poor
2019-01-13 00:00:00, Delhi ,305.54,229.6803207810321,44.46,28.55,52.920641562064155,3.05,9.03,384.0,Very Poor
2019-01-14 00:00:00, Delhi ,218.02,229.6803207810321,37.41,17.25,52.920641562064155,1.22,3.53,384.0,Very Poor
2019-01-15 00:00:00, Delhi ,104.89,229.6803207810321,18.41,12.13,52.920641562064155,0.44,13.05,384.0,Very Poor
2019-01-16 00:00:00, Delhi ,121.62,229.6803207810321,23.59,12.6,52.920641562064155,0.51,17.86,384.0,Very Poor
2019-01-17 00:00:00, Delhi ,189.98,229.6803207810321,39.61,10.5,52.920641562064155,0.8,2.42,384.0,Very Poor
2019-01-18 00:00:00, Delhi ,261.41,229.6803207810321,46.04,22.83,52.920641562064155,1.97,5.49,384.0,Very Poor
2019-01-19 00:00:00, Delhi ,223.39,229.6803207810321,31.04,13.47,52.920641562064155,0.7,2.12,384.0,Very Poor
2019-01-20 00:00:00, Delhi ,215.36,229.6803207810321,33.95,17.58,52.920641562064155,0.74,2.3,384.0,Very Poor
2019-01-21 00:00:00, Delhi ,260.49,229.6803207810321,45.35,44.31,52.920641562064155,2.69,18.8,384.0,Very Poor
2019-01-22 00:00:00, Delhi ,137.03,229.6803207810321,29.65,34.81,52.920641562064155,0.95,7.62,384.0,Very Poor
2019-01-23 00:00:00, Delhi ,56.53,229.6803207810321,18.66,24.39,52.920641562064155,0.4,30.8,384.0,Very Poor
2019-01-24 00:00:00, Delhi ,113.22,229.6803207810321,19.83,14.88,52.920641562064155,0.54,3.29,384.0,Very Poor
2019-01-25 00:00:00, Delhi ,125.63,229.6803207810321,25.14,18.49,52.920641562064155,0.56,5.52,384.0,Very Poor
2019-01-26 00:00:00, Delhi ,87.04,229.6803207810321,18.87,15.54,52.920641562064155,0.3,18.46,384.0,Very Poor
2019-01-27 00:00:00, Delhi ,112.39,229.6803207810321,17.92,11.14,52.920641562064155,0.49,11.55,384.0,Very Poor
2019-01-28 00:00:00, Delhi ,134.24,229.6803207810321,22.14,7.47,52.920641562064155,0.52,4.3,384.0,Very Poor
2019-01-29 00:00:00, Delhi ,126.09,229.6803207810321,23.75,9.55,52.920641562064155,0.47,5.11,384.0,Very Poor
2019-01-30 00:00:00, Delhi ,143.09,229.6803207810321,26.0,9.19,52.920641562064155,0.46,10.08,384.0,Very Poor
2019-01-31 00:00:00, Delhi ,194.64,229.6803207810321,31.77,17.18,52.920641562064155,0.74,3.36,384.0,Very Poor
2019-01-02 00:00:00, Delhi ,179.24,229.6803207810321,35.56,24.0,52.920641562064155,1.58,6.5,384.0,Very Poor
2019-02-02 00:00:00, Delhi ,141.73,229.6803207810321,31.88,21.5,52.920641562064155,0.55,8.63,384.0,Very Poor
2019-03-02 00:00:00, Delhi ,156.73,229.6803207810321,17.79,15.13,52.920641562064155,0.46,15.4,384.0,Very Poor
2019-04-02 00:00:00, Delhi ,129.75,229.6803207810321,16.22,15.19,52.920641562064155,0.44,11.86,384.0,Very Poor
2019-05-02 00:00:00, Delhi ,113.92,229.6803207810321,24.64,15.03,52.920641562064155,0.53,1.92,384.0,Very Poor
2019-06-02 00:00:00, Delhi ,202.06,229.6803207810321,43.73,31.74,52.920641562064155,2.52,9.82,384.0,Very Poor
2019-07-02 00:00:00, Delhi ,119.85,229.6803207810321,29.66,22.02,52.920641562064155,0.83,6.66,384.0,Very Poor
2019-08-02 00:00:00, Delhi ,67.09,229.6803207810321,12.23,10.81,52.920641562064155,0.48,26.82,384.0,Very Poor
2019-09-02 00:00:00, Delhi ,66.54,229.6803207810321,18.58,12.65,52.920641562064155,0.62,11.02,384.0,Very Poor
2019-10-02 00:00:00, Delhi ,85.94,229.6803207810321,19.41,10.17,52.920641562064155,0.46,8.55,384.0,Very Poor
2019-11-02 00:00:00, Delhi ,152.49,229.6803207810321,24.35,19.05,52.920641562064155,0.97,1.36,384.0,Very Poor
2019-12-02 00:00:00, Delhi ,197.78,229.6803207810321,28.62,19.33,52.920641562064155,1.33,2.62,384.0,Very Poor
2019-02-13 00:00:00, Delhi ,182.95,229.6803207810321,32.25,19.67,52.920641562064155,1.15,2.2,384.0,Very Poor
2019-02-14 00:00:00, Delhi ,142.45,229.6803207810321,39.85,26.58,52.920641562064155,0.99,4.67,384.0,Very Poor
2019-02-15 00:00:00, Delhi ,119.82,229.6803207810321,27.56,25.92,52.920641562064155,0.57,9.46,384.0,Very Poor
2019-02-16 00:00:00, Delhi ,97.16,229.6803207810321,21.93,22.92,52.920641562064155,0.51,14.02,384.0,Very Poor
2019-02-17 00:00:00, Delhi ,107.3,229.6803207810321,13.65,20.19,52.920641562064155,0.45,15.06,384.0,Very Poor
2019-02-18 00:00:00, Delhi ,135.53,229.6803207810321,23.09,18.73,52.920641562064155,0.36,9.87,384.0,Very Poor
2019-02-19 00:00:00, Delhi ,119.86,229.6803207810321,22.56,24.17,52.920641562064155,0.64,5.98,384.0,Very Poor
2019-02-20 00:00:00, Delhi ,101.97,229.6803207810321,23.48,28.48,52.920641562064155,0.41,3.63,384.0,Very Poor
2019-02-21 00:00:00, Delhi ,99.12,229.6803207810321,31.23,30.42,52.920641562064155,0.91,32.75,384.0,Very Poor
2019-02-22 00:00:00, Delhi ,67.57,229.6803207810321,23.34,29.95,52.920641562064155,0.52,19.44,384.0,Very Poor
2019-02-23 00:00:00, Delhi ,74.6,229.6803207810321,13.68,30.44,52.920641562064155,0.41,10.28,384.0,Very Poor
2019-02-24 00:00:00, Delhi ,58.98,229.6803207810321,17.36,27.86,52.920641562064155,0.29,16.56,384.0,Very Poor
2019-02-25 00:00:00, Delhi ,77.48,229.6803207810321,19.09,34.34,52.920641562064155,0.41,8.77,384.0,Very Poor
2019-02-26 00:00:00, Delhi ,80.93,229.6803207810321,26.07,24.0,52.920641562064155,0.63,6.88,384.0,Very Poor
2019-02-27 00:00:00, Delhi ,57.22,229.6803207810321,28.12,13.2,52.920641562064155,0.4,8.38,384.0,Very Poor
2019-02-28 00:00:00, Delhi ,48.3,229.6803207810321,15.69,12.9,52.920641562064155,0.33,12.53,384.0,Very Poor
2019-01-03 00:00:00, Delhi ,81.09,229.6803207810321,18.03,16.93,52.920641562064155,0.65,6.5,384.0,Very Poor
2019-02-03 00:00:00, Delhi ,78.44,229.6803207810321,20.58,16.56,52.920641562064155,0.54,8.79,384.0,Very Poor
2019-03-03 00:00:00, Delhi ,83.32,229.6803207810321,29.93,16.87,52.920641562064155,0.41,13.66,384.0,Very Poor
2019-04-03 00:00:00, Delhi ,55.01,229.6803207810321,17.57,16.11,52.920641562064155,0.48,20.3,384.0,Very Poor
2019-05-03 00:00:00, Delhi ,98.45,229.6803207810321,16.83,28.53,52.920641562064155,1.02,16.24,384.0,Very Poor
2019-06-03 00:00:00, Delhi ,66.67,229.6803207810321,18.04,36.17,52.920641562064155,0.59,9.86,384.0,Very Poor
2019-07-03 00:00:00, Delhi ,72.57,229.6803207810321,17.72,22.5,52.920641562064155,0.41,2.9,384.0,Very Poor
2019-08-03 00:00:00, Delhi ,86.7,229.6803207810321,21.82,14.5,52.920641562064155,0.62,6.95,384.0,Very Poor
2019-09-03 00:00:00, Delhi ,91.43,229.6803207810321,22.53,12.85,52.920641562064155,0.69,9.08,384.0,Very Poor
2019-10-03 00:00:00, Delhi ,74.7,229.6803207810321,17.52,11.81,52.920641562064155,0.49,7.53,384.0,Very Poor
2019-11-03 00:00:00, Delhi ,76.54,229.6803207810321,20.73,6.14,52.920641562064155,0.37,13.7,384.0,Very Poor
2019-12-03 00:00:00, Delhi ,90.85,229.6803207810321,27.49,12.87,52.920641562064155,0.73,12.12,384.0,Very Poor
2019-03-13 00:00:00, Delhi ,84.37,229.6803207810321,16.88,12.47,52.920641562064155,0.52,10.46,384.0,Very Poor
2019-03-14 00:00:00, Delhi ,114.09,229.6803207810321,28.35,17.64,52.920641562064155,0.41,14.84,384.0,Very Poor
2019-03-15 00:00:00, Delhi ,122.89,229.6803207810321,23.93,14.83,52.920641562064155,0.97,4.06,384.0,Very Poor
2019-03-16 00:00:00, Delhi ,95.88,229.6803207810321,16.68,13.18,52.920641562064155,0.57,2.79,384.0,Very Poor
2019-03-17 00:00:00, Delhi ,82.65,229.6803207810321,20.24,12.63,52.920641562064155,0.51,20.27,384.0,Very Poor
2019-03-18 00:00:00, Delhi ,114.53,229.6803207810321,18.88,19.52,52.920641562064155,0.58,7.9,384.0,Very Poor
2019-03-19 00:00:00, Delhi ,107.16,229.6803207810321,22.13,17.27,52.920641562064155,0.7,5.7,384.0,Very Poor
2019-03-20 00:00:00, Delhi ,120.01,229.6803207810321,24.0,21.65,52.920641562064155,0.71,5.5,384.0,Very Poor
2019-03-21 00:00:00, Delhi ,100.36,229.6803207810321,29.34,13.12,52.920641562064155,0.57,8.44,384.0,Very Poor
2019-03-22 00:00:00, Delhi ,124.78,229.6803207810321,29.980331491712708,7.95,52.920641562064155,2.44,12.35,384.0,Very Poor
2019-03-23 00:00:00, Delhi ,73.75,229.6803207810321,48.09,6.23,52.920641562064155,2.15,39.92,384.0,Very Poor
2019-03-24 00:00:00, Delhi ,77.39,229.6803207810321,49.83,8.09,52.920641562064155,0.58,35.24,384.0,Very Poor
2019-03-25 00:00:00, Delhi ,66.85,229.6803207810321,27.45,7.83,52.920641562064155,0.68,25.7,384.0,Very Poor
2019-03-26 00:00:00, Delhi ,80.91,229.6803207810321,20.67,9.59,52.920641562064155,0.66,15.1,384.0,Very Poor
2019-03-27 00:00:00, Delhi ,101.01,229.6803207810321,21.37,10.78,52.920641562064155,0.7,14.8,384.0,Very Poor
2019-03-28 00:00:00, Delhi ,88.1,229.6803207810321,22.54,9.74,52.920641562064155,0.58,18.56,384.0,Very Poor
2019-03-29 00:00:00, Delhi ,124.05,229.6803207810321,31.18,11.7,52.920641562064155,0.99,8.0,384.0,Very Poor
2019-03-30 00:00:00, Delhi ,127.49,229.6803207810321,40.19,7.54,52.920641562064155,0.51,9.19,384.0,Very Poor
2019-03-31 00:00:00, Delhi ,110.85,229.6803207810321,39.88,5.58,52.920641562064155,0.41,11.1,384.0,Very Poor
2019-01-04 00:00:00, Delhi ,85.48,229.6803207810321,25.91,2.94,52.920641562064155,0.69,25.47,384.0,Very Poor
2019-02-04 00:00:00, Delhi ,83.55,229.6803207810321,26.44,5.98,52.920641562064155,0.74,21.0,384.0,Very Poor
2019-03-04 00:00:00, Delhi ,92.39,229.6803207810321,29.95,7.56,52.920641562064155,0.69,13.16,384.0,Very Poor
2019-04-04 00:00:00, Delhi ,85.47,229.6803207810321,31.26,5.88,52.920641562064155,0.61,21.73,384.0,Very Poor
2019-05-04 00:00:00, Delhi ,122.57,229.6803207810321,42.77,9.49,52.920641562064155,0.71,19.3,384.0,Very Poor
2019-06-04 00:00:00, Delhi ,153.36,229.6803207810321,41.07,8.9,52.920641562064155,0.45,9.02,384.0,Very Poor
2019-07-04 00:00:00, Delhi ,119.44,229.6803207810321,29.69,5.22,52.920641562064155,0.3,8.53,384.0,Very Poor
2019-08-04 00:00:00, Delhi ,194.34,229.6803207810321,26.46,6.25,52.920641562064155,0.39,21.52,384.0,Very Poor
2019-09-04 00:00:00, Delhi ,124.87,229.6803207810321,25.92,2.87,52.920641562064155,0.26,10.37,384.0,Very Poor
2019-10-04 00:00:00, Delhi ,91.32,229.6803207810321,32.06,6.35,52.920641562064155,0.58,24.35,384.0,Very Poor
2019-11-04 00:00:00, Delhi ,120.39,229.6803207810321,30.08,11.45,52.920641562064155,1.24,11.39,384.0,Very Poor
2019-12-04 00:00:00, Delhi ,101.08,229.6803207810321,23.69,9.31,52.920641562064155,0.55,14.05,384.0,Very Poor
2019-04-13 00:00:00, Delhi ,109.22,229.6803207810321,17.71,8.3,52.920641562064155,0.35,32.63,384.0,Very Poor
2019-04-14 00:00:00, Delhi ,89.11,229.6803207810321,18.6,8.98,52.920641562064155,0.42,17.4,384.0,Very Poor
2019-04-15 00:00:00, Delhi ,87.18,229.6803207810321,16.4,10.69,52.920641562064155,0.42,20.87,384.0,Very Poor
2019-04-16 00:00:00, Delhi ,100.6,229.6803207810321,24.9,10.38,52.920641562064155,0.44,22.84,384.0,Very Poor
2019-04-17 00:00:00, Delhi ,128.37,229.6803207810321,13.14,8.48,52.920641562064155,0.33,37.29,384.0,Very Poor
2019-04-18 00:00:00, Delhi ,33.99,229.6803207810321,12.17,5.74,52.920641562064155,0.28,40.14,384.0,Very Poor
2019-04-19 00:00:00, Delhi ,53.89,229.6803207810321,20.22,7.64,52.920641562064155,0.4,25.33,384.0,Very Poor
2019-04-20 00:00:00, Delhi ,89.2,229.6803207810321,25.88,9.65,52.920641562064155,0.57,7.78,384.0,Very Poor
2019-04-21 00:00:00, Delhi ,87.25,229.6803207810321,29.91,12.82,52.920641562064155,0.6,7.48,384.0,Very Poor
2019-04-22 00:00:00, Delhi ,93.66,229.6803207810321,28.93,11.7,52.920641562064155,0.66,8.65,384.0,Very Poor
2019-04-23 00:00:00, Delhi ,138.86,229.6803207810321,37.01,19.69,52.920641562064155,1.2,8.53,384.0,Very Poor
2019-04-24 00:00:00, Delhi ,120.72,229.6803207810321,33.29,15.48,52.920641562064155,1.36,9.96,384.0,Very Poor
2019-04-25 00:00:00, Delhi ,101.49,229.6803207810321,28.07,8.45,52.920641562064155,0.4,36.25,384.0,Very Poor
2019-04-26 00:00:00, Delhi ,114.82,229.6803207810321,18.65,9.02,52.920641562064155,0.61,33.81,384.0,Very Poor
2019-04-27 00:00:00, Delhi ,110.12,229.6803207810321,26.17,11.5,52.920641562064155,0.68,6.24,384.0,Very Poor
2019-04-28 00:00:00, Delhi ,123.29,229.6803207810321,21.93,12.54,52.920641562064155,0.41,14.26,384.0,Very Poor
2019-04-29 00:00:00, Delhi ,125.99,229.6803207810321,23.54,15.12,52.920641562064155,0.35,23.73,384.0,Very Poor
2019-04-30 00:00:00, Delhi ,124.43,229.6803207810321,26.5,19.67,52.920641562064155,0.44,14.98,384.0,Very Poor
2019-01-05 00:00:00, Delhi ,113.56,229.6803207810321,33.09,13.62,52.920641562064155,1.07,17.79,384.0,Very Poor
2019-02-05 00:00:00, Delhi ,116.07,229.6803207810321,28.63,5.88,52.920641562064155,0.58,21.15,384.0,Very Poor
2019-03-05 00:00:00, Delhi ,110.31,229.6803207810321,18.77,5.36,52.920641562064155,0.43,20.74,384.0,Very Poor
2019-04-05 00:00:00, Delhi ,72.17,229.6803207810321,20.44,4.79,52.920641562064155,0.48,32.52,384.0,Very Poor
2019-05-05 00:00:00, Delhi ,102.31,229.6803207810321,19.4,7.64,52.920641562064155,0.48,10.63,384.0,Very Poor
2019-06-05 00:00:00, Delhi ,130.57,229.6803207810321,21.31,13.5,52.920641562064155,0.59,10.82,384.0,Very Poor
2019-07-05 00:00:00, Delhi ,140.24,229.6803207810321,20.35,6.46,52.920641562064155,1.02,8.81,384.0,Very Poor
2019-08-05 00:00:00, Delhi ,160.51,229.6803207810321,29.980331491712708,2.1,52.920641562064155,0.0,15.942196669310071,384.0,Very Poor
2019-09-05 00:00:00, Delhi ,179.56,229.6803207810321,29.980331491712708,11.346524822695036,52.920641562064155,0.8279460745440127,15.942196669310071,384.0,Very Poor
2019-10-05 00:00:00, Delhi ,177.31,229.6803207810321,21.42,6.72,52.920641562064155,0.8279460745440127,15.942196669310071,384.0,Very Poor
2019-11-05 00:00:00, Delhi ,148.45,229.6803207810321,33.12,3.32,52.920641562064155,0.5,9.29,384.0,Very Poor
2019-12-05 00:00:00, Delhi ,132.03,229.6803207810321,29.31,5.74,52.920641562064155,0.43,13.86,384.0,Very Poor
2019-05-13 00:00:00, Delhi ,287.45,229.6803207810321,19.82,4.86,52.920641562064155,0.62,24.74,384.0,Very Poor
2019-05-14 00:00:00, Delhi ,181.84,229.6803207810321,16.61,11.81,52.920641562064155,0.69,11.74,384.0,Very Poor
2019-05-15 00:00:00, Delhi ,70.49,229.6803207810321,12.07,2.55,52.920641562064155,0.41,18.74,384.0,Very Poor
2019-05-16 00:00:00, Delhi ,94.07,229.6803207810321,20.48,5.16,52.920641562064155,0.65,16.68,384.0,Very Poor
2019-05-17 00:00:00, Delhi ,111.34,229.6803207810321,13.66,5.2,52.920641562064155,0.58,13.31,384.0,Very Poor
2019-05-18 00:00:00, Delhi ,141.44,229.6803207810321,11.95,6.06,52.920641562064155,0.66,12.23,384.0,Very Poor
2019-05-19 00:00:00, Delhi ,55.37,229.6803207810321,9.75,3.0,52.920641562064155,0.43,14.2,384.0,Very Poor
2019-05-20 00:00:00, Delhi ,92.09,229.6803207810321,14.92,5.13,52.920641562064155,0.51,11.1,384.0,Very Poor
2019-05-21 00:00:00, Delhi ,117.81,229.6803207810321,16.98,11.8,52.920641562064155,0.58,9.82,384.0,Very Poor
2019-05-22 00:00:00, Delhi ,92.13,229.6803207810321,13.06,8.35,52.920641562064155,0.63,8.21,384.0,Very Poor
2019-05-23 00:00:00, Delhi ,88.49,229.6803207810321,13.18,8.75,52.920641562064155,0.59,13.18,384.0,Very Poor
2019-05-24 00:00:00, Delhi ,94.92,229.6803207810321,12.96,10.45,52.920641562064155,0.65,7.83,384.0,Very Poor
2019-05-25 00:00:00, Delhi ,63.09,229.6803207810321,12.17,8.3,52.920641562064155,1.41,7.75,384.0,Very Poor
2019-05-26 00:00:00, Delhi ,73.55,229.6803207810321,9.86,6.58,52.920641562064155,0.68,22.86,384.0,Very Poor
2019-05-27 00:00:00, Delhi ,68.32,229.6803207810321,10.44,6.49,52.920641562064155,0.62,38.46,384.0,Very Poor
2019-05-28 00:00:00, Delhi ,79.32,229.6803207810321,14.0,10.18,52.920641562064155,0.93,29.26,384.0,Very Poor
